We have attempted to match the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-2.rexsj to the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-3.rexsj. 
384/418 components and 433/492 relations from the first data model were matched. 
384/427 components and 433/501 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID  	Type                                  	|	ID  	Type                                  
1970	rolling_element                       	|	1970	rolling_element                       
1971	rolling_element                       	|	1971	rolling_element                       
1972	rolling_element                       	|	1972	rolling_element                       
1973	rolling_element                       	|	1973	rolling_element                       
1974	rolling_element                       	|	1974	rolling_element                       
1975	rolling_element                       	|	1975	rolling_element                       
1976	rolling_element                       	|	1976	rolling_element                       
1977	rolling_element                       	|	1977	rolling_element                       
1978	rolling_element                       	|	1978	rolling_element                       
1979	rolling_element                       	|	1979	rolling_element                       
1980	rolling_element                       	|	1980	rolling_element                       
1981	rolling_element                       	|	1981	rolling_element                       
1982	rolling_element                       	|	1982	rolling_element                       
1983	rolling_element                       	|	1983	rolling_element                       
1984	rolling_element                       	|	1984	rolling_element                       
1985	rolling_element                       	|	1985	rolling_element                       
1986	rolling_element                       	|	1986	rolling_element                       
1987	rolling_element                       	|	1987	rolling_element                       
1988	rolling_element                       	|	1988	rolling_element                       
1989	rolling_element                       	|	1989	rolling_element                       
1990	rolling_element                       	|	1990	rolling_element                       
1991	rolling_element                       	|	1991	rolling_element                       
1992	rolling_element                       	|	1992	rolling_element                       
1993	rolling_element                       	|	1993	rolling_element                       
1994	rolling_element                       	|	1994	rolling_element                       
1995	rolling_element                       	|	1995	rolling_element                       
1996	rolling_element                       	|	1996	rolling_element                       
1997	rolling_element                       	|	1997	rolling_element                       
1998	rolling_element                       	|	1998	rolling_element                       
1999	rolling_element                       	|	1999	rolling_element                       
2000	rolling_element                       	|	2000	rolling_element                       
2001	rolling_element                       	|	2001	rolling_element                       
2002	rolling_element                       	|	2002	rolling_element                       
2003	rolling_element                       	|	2003	rolling_element                       
2004	rolling_element                       	|	2004	rolling_element                       
2005	rolling_element                       	|	2005	rolling_element                       
2006	rolling_element                       	|	2006	rolling_element                       
2007	rolling_element                       	|	2007	rolling_element                       
2008	rolling_element                       	|	2008	rolling_element                       
2009	rolling_element                       	|	2009	rolling_element                       
2010	rolling_element                       	|	2010	rolling_element                       
2011	rolling_element                       	|	2011	rolling_element                       
2012	rolling_element                       	|	2012	rolling_element                       
2013	rolling_element                       	|	2013	rolling_element                       
2014	rolling_element                       	|	2014	rolling_element                       
2015	rolling_element                       	|	2015	rolling_element                       
2016	rolling_element                       	|	2016	rolling_element                       
2017	rolling_element                       	|	2017	rolling_element                       
2018	rolling_element                       	|	2018	rolling_element                       
2019	rolling_element                       	|	2019	rolling_element                       
2020	rolling_element                       	|	2020	rolling_element                       
2021	rolling_element                       	|	2021	rolling_element                       
2022	rolling_element                       	|	2022	rolling_element                       
2023	rolling_element                       	|	2023	rolling_element                       
2024	rolling_element                       	|	2024	rolling_element                       
2025	rolling_element                       	|	2025	rolling_element                       
2026	rolling_element                       	|	2026	rolling_element                       
2027	rolling_element                       	|	2027	rolling_element                       
2028	rolling_element                       	|	2028	rolling_element                       
2029	rolling_element                       	|	2029	rolling_element                       
2030	rolling_element                       	|	2030	rolling_element                       
2031	rolling_element                       	|	2031	rolling_element                       
2032	rolling_element                       	|	2032	rolling_element                       
2033	rolling_element                       	|	2033	rolling_element                       
2034	rolling_element                       	|	2034	rolling_element                       
2035	rolling_element                       	|	2035	rolling_element                       
2036	rolling_element                       	|	2036	rolling_element                       
2037	rolling_element                       	|	2037	rolling_element                       
2038	rolling_element                       	|	2038	rolling_element                       
2039	rolling_element                       	|	2039	rolling_element                       
2040	rolling_element                       	|	2040	rolling_element                       
2041	rolling_element                       	|	2041	rolling_element                       
2042	rolling_element                       	|	2042	rolling_element                       
2043	rolling_element                       	|	2043	rolling_element                       
2044	rolling_element                       	|	2044	rolling_element                       
2045	rolling_element                       	|	2045	rolling_element                       
2046	rolling_element                       	|	2046	rolling_element                       
2047	rolling_element                       	|	2047	rolling_element                       
2048	rolling_element                       	|	2048	rolling_element                       
2049	rolling_element                       	|	2049	rolling_element                       
