We have attempted to match the data in Sample_Data\REXS-Database\fva_planetenstufe_ravigneaux\fva_planetenstufe_ravigneaux_1-4.rexsj to the data in Sample_Data\REXS-Database\fva_planetenstufe_ravigneaux\fva_planetenstufe_ravigneaux_1-4_export.rexsj. 
408/408 components and 492/492 relations from the first data model were matched. 
408/409 components and 492/492 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID 	Type                                   	|	ID  	Type                                   
651	concept_bearing                        	|	1016	concept_bearing                        
652	concept_bearing                        	|	1017	concept_bearing                        
653	cylindrical_gear                       	|	1018	cylindrical_gear                       
654	cylindrical_gear                       	|	1019	cylindrical_gear                       
655	cylindrical_gear                       	|	1020	cylindrical_gear                       
656	shaft                                  	|	1021	shaft                                  
657	shaft                                  	|	1022	shaft                                  
658	shaft                                  	|	1023	shaft                                  
659	concept_bearing                        	|	1024	concept_bearing                        
660	concept_bearing                        	|	1025	concept_bearing                        
661	concept_bearing                        	|	1026	concept_bearing                        
662	shaft                                  	|	1027	shaft                                  
663	shaft                                  	|	1028	shaft                                  
664	shaft                                  	|	1029	shaft                                  
665	coupling                               	|	1030	coupling                               
666	coupling                               	|	1031	coupling                               
667	coupling                               	|	1032	coupling                               
668	coupling                               	|	1033	coupling                               
669	coupling                               	|	1034	coupling                               
670	coupling                               	|	1035	coupling                               
671	concept_bearing                        	|	1036	concept_bearing                        
672	concept_bearing                        	|	1037	concept_bearing                        
673	concept_bearing                        	|	1038	concept_bearing                        
674	cylindrical_gear                       	|	1039	cylindrical_gear                       
675	cylindrical_gear                       	|	1040	cylindrical_gear                       
676	cylindrical_gear                       	|	1041	cylindrical_gear                       
677	rolling_element                        	|	1042	rolling_element                        
678	rolling_element                        	|	1043	rolling_element                        
679	rolling_element                        	|	1044	rolling_element                        
680	rolling_element                        	|	1045	rolling_element                        
681	rolling_element                        	|	1046	rolling_element                        
682	rolling_element                        	|	1047	rolling_element                        
683	rolling_element                        	|	1048	rolling_element                        
684	rolling_element                        	|	1049	rolling_element                        
685	rolling_element                        	|	1050	rolling_element                        
686	rolling_element                        	|	1051	rolling_element                        
687	rolling_element                        	|	1052	rolling_element                        
688	rolling_element                        	|	1053	rolling_element                        
689	rolling_element                        	|	1054	rolling_element                        
690	rolling_element                        	|	1055	rolling_element                        
691	rolling_element                        	|	1056	rolling_element                        
692	rolling_element                        	|	1057	rolling_element                        
693	rolling_element                        	|	1058	rolling_element                        
694	rolling_element                        	|	1059	rolling_element                        
695	rolling_element                        	|	1060	rolling_element                        
696	rolling_element                        	|	1061	rolling_element                        
697	rolling_element                        	|	1062	rolling_element                        
698	rolling_element                        	|	1063	rolling_element                        
699	rolling_element                        	|	1064	rolling_element                        
700	rolling_element                        	|	1065	rolling_element                        
701	rolling_element                        	|	1066	rolling_element                        
702	rolling_element                        	|	1067	rolling_element                        
703	rolling_element                        	|	1068	rolling_element                        
704	rolling_element                        	|	1069	rolling_element                        
705	rolling_element                        	|	1070	rolling_element                        
706	rolling_element                        	|	1071	rolling_element                        
707	rolling_element                        	|	1072	rolling_element                        
708	rolling_element                        	|	1073	rolling_element                        
709	rolling_element                        	|	1074	rolling_element                        
710	rolling_element                        	|	1075	rolling_element                        
711	rolling_element                        	|	1076	rolling_element                        
712	rolling_element                        	|	1077	rolling_element                        
713	rolling_element                        	|	1078	rolling_element                        
714	rolling_element                        	|	1079	rolling_element                        
715	rolling_element                        	|	1080	rolling_element                        
716	rolling_element                        	|	1081	rolling_element                        
717	rolling_element                        	|	1082	rolling_element                        
718	rolling_element                        	|	1083	rolling_element                        
719	rolling_element                        	|	1084	rolling_element                        
720	rolling_element                        	|	1085	rolling_element                        
721	rolling_element                        	|	1086	rolling_element                        
722	rolling_element                        	|	1087	rolling_element                        
723	rolling_element                        	|	1088	rolling_element                        
724	rolling_element                        	|	1089	rolling_element                        
725	rolling_element                        	|	1090	rolling_element                        
726	rolling_element                        	|	1091	rolling_element                        
727	rolling_element                        	|	1092	rolling_element                        
728	rolling_element                        	|	1093	rolling_element                        
729	rolling_element                        	|	1094	rolling_element                        
730	rolling_element                        	|	1095	rolling_element                        
731	rolling_element                        	|	1096	rolling_element                        
732	rolling_element                        	|	1097	rolling_element                        
733	rolling_element                        	|	1098	rolling_element                        
734	rolling_element                        	|	1099	rolling_element                        
735	rolling_element                        	|	1100	rolling_element                        
736	rolling_element                        	|	1101	rolling_element                        
737	rolling_element                        	|	1102	rolling_element                        
738	rolling_element                        	|	1103	rolling_element                        
739	rolling_element                        	|	1104	rolling_element                        
740	rolling_element                        	|	1105	rolling_element                        
741	rolling_element                        	|	1106	rolling_element                        
742	rolling_element                        	|	1107	rolling_element                        
743	rolling_element                        	|	1108	rolling_element                        
744	rolling_element                        	|	1109	rolling_element                        
745	rolling_element                        	|	1110	rolling_element                        
746	rolling_element                        	|	1111	rolling_element                        
747	rolling_element                        	|	1112	rolling_element                        
748	rolling_element                        	|	1113	rolling_element                        
749	rolling_element                        	|	1114	rolling_element                        
750	rolling_element                        	|	1115	rolling_element                        
751	rolling_element                        	|	1116	rolling_element                        
752	rolling_element                        	|	1117	rolling_element                        
753	rolling_element                        	|	1118	rolling_element                        
754	rolling_element                        	|	1119	rolling_element                        
755	rolling_element                        	|	1120	rolling_element                        
756	rolling_element                        	|	1121	rolling_element                        
757	rolling_element                        	|	1122	rolling_element                        
758	rolling_element                        	|	1123	rolling_element                        
759	rolling_element                        	|	1124	rolling_element                        
760	rolling_element                        	|	1125	rolling_element                        
761	rolling_element                        	|	1126	rolling_element                        
762	rolling_element                        	|	1127	rolling_element                        
763	rolling_element                        	|	1128	rolling_element                        
764	rolling_element                        	|	1129	rolling_element                        
765	rolling_element                        	|	1130	rolling_element                        
766	rolling_element                        	|	1131	rolling_element                        
767	rolling_element                        	|	1132	rolling_element                        
768	rolling_element                        	|	1133	rolling_element                        
769	rolling_element                        	|	1134	rolling_element                        
770	rolling_element                        	|	1135	rolling_element                        
771	rolling_element                        	|	1136	rolling_element                        
772	rolling_element                        	|	1137	rolling_element                        
773	rolling_element                        	|	1138	rolling_element                        
774	rolling_element                        	|	1139	rolling_element                        
775	rolling_element                        	|	1140	rolling_element                        
776	rolling_element                        	|	1141	rolling_element                        
777	rolling_element                        	|	1142	rolling_element                        
778	rolling_element                        	|	1143	rolling_element                        
779	rolling_element                        	|	1144	rolling_element                        
780	rolling_element                        	|	1145	rolling_element                        
781	rolling_element                        	|	1146	rolling_element                        
782	rolling_element                        	|	1147	rolling_element                        
783	rolling_element                        	|	1148	rolling_element                        
784	rolling_element                        	|	1149	rolling_element                        
785	rolling_element                        	|	1150	rolling_element                        
786	rolling_element                        	|	1151	rolling_element                        
787	rolling_element                        	|	1152	rolling_element                        
788	rolling_element                        	|	1153	rolling_element                        
789	rolling_element                        	|	1154	rolling_element                        
790	rolling_element                        	|	1155	rolling_element                        
791	rolling_element                        	|	1156	rolling_element                        
792	rolling_element                        	|	1157	rolling_element                        
793	rolling_element                        	|	1158	rolling_element                        
794	rolling_element                        	|	1159	rolling_element                        
795	rolling_element                        	|	1160	rolling_element                        
796	rolling_element                        	|	1161	rolling_element                        
797	rolling_element                        	|	1162	rolling_element                        
798	rolling_element                        	|	1163	rolling_element                        
799	rolling_element                        	|	1164	rolling_element                        
800	rolling_element                        	|	1165	rolling_element                        
801	rolling_element                        	|	1166	rolling_element                        
802	rolling_element                        	|	1167	rolling_element                        
803	rolling_element                        	|	1168	rolling_element                        
804	rolling_element                        	|	1169	rolling_element                        
805	rolling_element                        	|	1170	rolling_element                        
806	rolling_element                        	|	1171	rolling_element                        
807	rolling_element                        	|	1172	rolling_element                        
808	rolling_element                        	|	1173	rolling_element                        
809	rolling_element                        	|	1174	rolling_element                        
810	rolling_element                        	|	1175	rolling_element                        
811	rolling_element                        	|	1176	rolling_element                        
812	rolling_element                        	|	1177	rolling_element                        
813	rolling_element                        	|	1178	rolling_element                        
814	rolling_element                        	|	1179	rolling_element                        
815	rolling_element                        	|	1180	rolling_element                        
816	rolling_element                        	|	1181	rolling_element                        
817	rolling_element                        	|	1182	rolling_element                        
818	rolling_element                        	|	1183	rolling_element                        
819	rolling_element                        	|	1184	rolling_element                        
820	rolling_element                        	|	1185	rolling_element                        
821	rolling_element                        	|	1186	rolling_element                        
822	rolling_element                        	|	1187	rolling_element                        
823	rolling_element                        	|	1188	rolling_element                        
824	rolling_element                        	|	1189	rolling_element                        
825	rolling_element                        	|	1190	rolling_element                        
826	rolling_element                        	|	1191	rolling_element                        
827	rolling_element                        	|	1192	rolling_element                        
828	rolling_element                        	|	1193	rolling_element                        
829	rolling_element                        	|	1194	rolling_element                        
830	rolling_element                        	|	1195	rolling_element                        
831	rolling_element                        	|	1196	rolling_element                        
832	rolling_element                        	|	1197	rolling_element                        
833	rolling_element                        	|	1198	rolling_element                        
834	rolling_element                        	|	1199	rolling_element                        
835	rolling_element                        	|	1200	rolling_element                        
836	rolling_element                        	|	1201	rolling_element                        
837	rolling_element                        	|	1202	rolling_element                        
838	rolling_element                        	|	1203	rolling_element                        
839	rolling_element                        	|	1204	rolling_element                        
840	rolling_element                        	|	1205	rolling_element                        
841	rolling_element                        	|	1206	rolling_element                        
842	rolling_element                        	|	1207	rolling_element                        
843	rolling_element                        	|	1208	rolling_element                        
844	rolling_element                        	|	1209	rolling_element                        
845	rolling_element                        	|	1210	rolling_element                        
846	rolling_element                        	|	1211	rolling_element                        
847	rolling_element                        	|	1212	rolling_element                        
848	rolling_element                        	|	1213	rolling_element                        
849	rolling_element                        	|	1214	rolling_element                        
850	rolling_element                        	|	1215	rolling_element                        
851	rolling_element                        	|	1216	rolling_element                        
852	rolling_element                        	|	1217	rolling_element                        
853	rolling_element                        	|	1218	rolling_element                        
854	rolling_element                        	|	1219	rolling_element                        
855	rolling_element                        	|	1220	rolling_element                        
856	rolling_element                        	|	1221	rolling_element                        
857	rolling_element                        	|	1222	rolling_element                        
858	rolling_element                        	|	1223	rolling_element                        
859	rolling_element                        	|	1224	rolling_element                        
860	rolling_element                        	|	1225	rolling_element                        
861	rolling_element                        	|	1226	rolling_element                        
862	rolling_element                        	|	1227	rolling_element                        
863	rolling_element                        	|	1228	rolling_element                        
864	rolling_element                        	|	1229	rolling_element                        
865	rolling_element                        	|	1230	rolling_element                        
866	rolling_element                        	|	1231	rolling_element                        
867	rolling_element                        	|	1232	rolling_element                        
868	rolling_element                        	|	1233	rolling_element                        
869	rolling_element                        	|	1234	rolling_element                        
870	rolling_element                        	|	1235	rolling_element                        
871	rolling_element                        	|	1236	rolling_element                        
872	rolling_element                        	|	1237	rolling_element                        
873	rolling_element                        	|	1238	rolling_element                        
874	rolling_element                        	|	1239	rolling_element                        
875	rolling_element                        	|	1240	rolling_element                        
876	rolling_element                        	|	1241	rolling_element                        
877	rolling_element                        	|	1242	rolling_element                        
878	rolling_element                        	|	1243	rolling_element                        
879	rolling_element                        	|	1244	rolling_element                        
880	rolling_element                        	|	1245	rolling_element                        
881	rolling_element                        	|	1246	rolling_element                        
882	rolling_element                        	|	1247	rolling_element                        
883	rolling_element                        	|	1248	rolling_element                        
884	rolling_element                        	|	1249	rolling_element                        
885	rolling_element                        	|	1250	rolling_element                        
886	rolling_element                        	|	1251	rolling_element                        
887	rolling_element                        	|	1252	rolling_element                        
888	rolling_element                        	|	1253	rolling_element                        
889	rolling_element                        	|	1254	rolling_element                        
890	rolling_element                        	|	1255	rolling_element                        
891	rolling_element                        	|	1256	rolling_element                        
892	rolling_element                        	|	1257	rolling_element                        
893	rolling_element                        	|	1258	rolling_element                        
894	rolling_element                        	|	1259	rolling_element                        
895	rolling_element                        	|	1260	rolling_element                        
896	rolling_element                        	|	1261	rolling_element                        
897	rolling_element                        	|	1262	rolling_element                        
898	rolling_element                        	|	1263	rolling_element                        
899	rolling_element                        	|	1264	rolling_element                        
900	rolling_element                        	|	1265	rolling_element                        
901	rolling_element                        	|	1266	rolling_element                        
902	rolling_element                        	|	1267	rolling_element                        
903	shaft_section                          	|	1268	shaft_section                          
904	shaft_section                          	|	1269	shaft_section                          
905	shaft_section                          	|	1270	shaft_section                          
906	shaft_section                          	|	1271	shaft_section                          
907	shaft_section                          	|	1272	shaft_section                          
908	shaft_section                          	|	1273	shaft_section                          
909	shaft_section                          	|	1274	shaft_section                          
910	shaft_section                          	|	1275	shaft_section                          
911	shaft_section                          	|	1276	shaft_section                          
912	shaft_section                          	|	1277	shaft_section                          
913	shaft_section                          	|	1278	shaft_section                          
914	shaft_section                          	|	1279	shaft_section                          
915	shaft_section                          	|	1280	shaft_section                          
916	shaft_section                          	|	1281	shaft_section                          
917	shaft_section                          	|	1282	shaft_section                          
918	shaft_section                          	|	1283	shaft_section                          
919	shaft_section                          	|	1284	shaft_section                          
920	shaft_section                          	|	1285	shaft_section                          
921	shaft_section                          	|	1286	shaft_section                          
922	shaft_section                          	|	1287	shaft_section                          
923	shaft_section                          	|	1288	shaft_section                          
924	shaft_section                          	|	1289	shaft_section                          
925	shaft                                  	|	1290	shaft                                  
926	shaft_section                          	|	1291	shaft_section                          
927	material                               	|	1292	material                               
928	coupling                               	|	1293	coupling                               
929	coupling                               	|	1294	coupling                               
930	cylindrical_gear_flank                 	|	1295	cylindrical_gear_flank                 
931	cylindrical_gear_flank                 	|	1296	cylindrical_gear_flank                 
932	cylindrical_gear_flank                 	|	1297	cylindrical_gear_flank                 
933	cylindrical_gear_flank                 	|	1298	cylindrical_gear_flank                 
934	cylindrical_gear_flank                 	|	1299	cylindrical_gear_flank                 
935	cylindrical_gear_flank                 	|	1300	cylindrical_gear_flank                 
936	cylindrical_gear_flank                 	|	1301	cylindrical_gear_flank                 
937	cylindrical_gear_flank                 	|	1302	cylindrical_gear_flank                 
938	cylindrical_gear_flank                 	|	1303	cylindrical_gear_flank                 
939	cylindrical_gear_flank                 	|	1304	cylindrical_gear_flank                 
940	cylindrical_gear_flank                 	|	1305	cylindrical_gear_flank                 
941	cylindrical_gear_flank                 	|	1306	cylindrical_gear_flank                 
942	cylindrical_gear_flank                 	|	1307	cylindrical_gear_flank                 
943	cylindrical_gear_flank                 	|	1308	cylindrical_gear_flank                 
944	cylindrical_gear_flank                 	|	1309	cylindrical_gear_flank                 
945	cylindrical_gear_flank                 	|	1310	cylindrical_gear_flank                 
946	cylindrical_gear_flank                 	|	1311	cylindrical_gear_flank                 
947	cylindrical_gear_flank                 	|	1312	cylindrical_gear_flank                 
948	cylindrical_gear_manufacturing_settings	|	1313	cylindrical_gear_manufacturing_settings
949	cylindrical_gear_manufacturing_settings	|	1314	cylindrical_gear_manufacturing_settings
950	cylindrical_gear_manufacturing_settings	|	1315	cylindrical_gear_manufacturing_settings
951	cylindrical_gear_manufacturing_settings	|	1316	cylindrical_gear_manufacturing_settings
952	cylindrical_gear_manufacturing_settings	|	1317	cylindrical_gear_manufacturing_settings
953	cylindrical_gear_manufacturing_settings	|	1318	cylindrical_gear_manufacturing_settings
954	cylindrical_gear_manufacturing_settings	|	1319	cylindrical_gear_manufacturing_settings
955	cylindrical_gear_manufacturing_settings	|	1320	cylindrical_gear_manufacturing_settings
956	cylindrical_gear_manufacturing_settings	|	1321	cylindrical_gear_manufacturing_settings


The unmatched components from the first data model are: 
ID	Type


The unmatched components from the second data model are: 
ID 	Type    
562	material

Relations are matched as follows: 
Rel_ID	Rel_Type            	Order	Ref 1                                     	Ref 2                     	Ref 3                                      	|	Rel_ID	Rel_Type            	Order	Ref 1                                     	Ref 2                      	Ref 3                                       
1     	assembly            	     	1,gear_unit                               	2,gear_casing             	                                           	|	1     	assembly            	     	1,gear_unit                               	2,gear_casing              	                                            
2     	assembly            	     	1,gear_unit                               	7,shaft                   	                                           	|	14    	assembly            	     	1,gear_unit                               	7,shaft                    	                                            
6     	assembly            	     	1,gear_unit                               	3,planetary_stage         	                                           	|	18    	assembly            	     	1,gear_unit                               	3,planetary_stage          	                                            
7     	assembly            	     	3,planetary_stage                         	4,planet_carrier          	                                           	|	19    	assembly            	     	3,planetary_stage                         	4,planet_carrier           	                                            
8     	assembly            	     	4,planet_carrier                          	5,shaft                   	                                           	|	20    	assembly            	     	4,planet_carrier                          	5,shaft                    	                                            
9     	assembly            	     	4,planet_carrier                          	7,shaft                   	                                           	|	21    	assembly            	     	4,planet_carrier                          	7,shaft                    	                                            
10    	assembly            	     	4,planet_carrier                          	9,side_plate              	                                           	|	2     	assembly            	     	4,planet_carrier                          	9,side_plate               	                                            
11    	assembly            	     	4,planet_carrier                          	10,side_plate             	                                           	|	3     	assembly            	     	4,planet_carrier                          	10,side_plate              	                                            
15    	assembly            	     	1,gear_unit                               	14,shaft                  	                                           	|	7     	assembly            	     	1,gear_unit                               	14,shaft                   	                                            
25    	assembly            	     	14,shaft                                  	18,cylindrical_gear       	                                           	|	25    	assembly            	     	14,shaft                                  	18,cylindrical_gear        	                                            
29    	assembly            	     	43,shaft                                  	58,external_load          	                                           	|	29    	assembly            	     	43,shaft                                  	58,external_load           	                                            
30    	assembly            	     	39,shaft                                  	57,external_load          	                                           	|	30    	assembly            	     	39,shaft                                  	57,external_load           	                                            
31    	assembly            	     	5,shaft                                   	56,external_load          	                                           	|	31    	assembly            	     	5,shaft                                   	56,external_load           	                                            
32    	assembly            	     	14,shaft                                  	55,external_load          	                                           	|	32    	assembly            	     	14,shaft                                  	55,external_load           	                                            
36    	assembly            	     	1,gear_unit                               	43,shaft                  	                                           	|	36    	assembly            	     	1,gear_unit                               	43,shaft                   	                                            
37    	assembly            	     	43,shaft                                  	45,ring_gear              	                                           	|	37    	assembly            	     	43,shaft                                  	45,ring_gear               	                                            
38    	assembly            	     	1,gear_unit                               	5,shaft                   	                                           	|	38    	assembly            	     	1,gear_unit                               	5,shaft                    	                                            
42    	assembly            	     	39,shaft                                  	41,cylindrical_gear       	                                           	|	42    	assembly            	     	39,shaft                                  	41,cylindrical_gear        	                                            
43    	assembly            	     	1,gear_unit                               	39,shaft                  	                                           	|	43    	assembly            	     	1,gear_unit                               	39,shaft                   	                                            
110   	side                	     	310,rolling_bearing_with_detailed_geometry	39,shaft                  	7,shaft                                    	|	110   	side                	     	310,rolling_bearing_with_detailed_geometry	39,shaft                   	7,shaft                                     
114   	side                	     	11,coupling                               	5,shaft                   	9,side_plate                               	|	114   	side                	     	11,coupling                               	5,shaft                    	9,side_plate                                
115   	side                	     	12,coupling                               	7,shaft                   	10,side_plate                              	|	115   	side                	     	12,coupling                               	7,shaft                    	10,side_plate                               
125   	side                	     	54,rolling_bearing_with_detailed_geometry 	43,shaft                  	2,gear_casing                              	|	125   	side                	     	54,rolling_bearing_with_detailed_geometry 	43,shaft                   	2,gear_casing                               
126   	side                	     	53,rolling_bearing_with_detailed_geometry 	43,shaft                  	2,gear_casing                              	|	126   	side                	     	53,rolling_bearing_with_detailed_geometry 	43,shaft                   	2,gear_casing                               
127   	side                	     	47,rolling_bearing_with_detailed_geometry 	14,shaft                  	5,shaft                                    	|	127   	side                	     	47,rolling_bearing_with_detailed_geometry 	14,shaft                   	5,shaft                                     
