We have attempted to match the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4.rexsj to the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4_export.rexsj. 
376/407 components and 409/492 relations from the first data model were matched. 
376/408 components and 409/492 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID 	Type                                   	|	ID 	Type                                   
305	rolling_bearing_row                    	|	305	rolling_bearing_row                    
306	rolling_bearing_row                    	|	306	rolling_bearing_row                    
309	concept_bearing                        	|	309	concept_bearing                        
310	rolling_bearing_with_detailed_geometry 	|	310	rolling_bearing_with_detailed_geometry 
311	rolling_bearing_row                    	|	311	rolling_bearing_row                    
312	rolling_element                        	|	677	rolling_element                        
313	rolling_element                        	|	678	rolling_element                        
314	rolling_element                        	|	679	rolling_element                        
315	rolling_element                        	|	680	rolling_element                        
316	rolling_element                        	|	681	rolling_element                        
317	rolling_element                        	|	682	rolling_element                        
318	rolling_element                        	|	683	rolling_element                        
319	rolling_element                        	|	684	rolling_element                        
320	rolling_element                        	|	685	rolling_element                        
321	rolling_element                        	|	686	rolling_element                        
322	rolling_element                        	|	687	rolling_element                        
323	rolling_element                        	|	688	rolling_element                        
324	rolling_element                        	|	689	rolling_element                        
325	rolling_element                        	|	690	rolling_element                        
326	rolling_element                        	|	691	rolling_element                        
327	rolling_element                        	|	692	rolling_element                        
328	rolling_element                        	|	693	rolling_element                        
329	rolling_element                        	|	694	rolling_element                        
330	rolling_element                        	|	695	rolling_element                        
331	rolling_element                        	|	696	rolling_element                        
332	rolling_element                        	|	697	rolling_element                        
333	rolling_element                        	|	698	rolling_element                        
334	rolling_element                        	|	699	rolling_element                        
335	rolling_element                        	|	700	rolling_element                        
336	rolling_element                        	|	701	rolling_element                        
337	rolling_element                        	|	702	rolling_element                        
338	rolling_element                        	|	703	rolling_element                        
339	rolling_element                        	|	704	rolling_element                        
340	rolling_element                        	|	705	rolling_element                        
341	rolling_element                        	|	706	rolling_element                        
342	rolling_element                        	|	707	rolling_element                        
343	rolling_element                        	|	708	rolling_element                        
344	rolling_element                        	|	709	rolling_element                        
345	rolling_element                        	|	710	rolling_element                        
346	rolling_element                        	|	711	rolling_element                        
347	rolling_element                        	|	712	rolling_element                        
